"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","13","104428","0.0-13.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","3295","key"," "," ","16.666387755102008","500","250","inst","","","","","",""
"","psychophysics","14","111696","0.0-14.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7259","key"," "," ","16.666724137931055","500","250","instBr0","NaN","","0","0","0","300"
"","psychophysics","15","128874","0.0-15.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","17171","key"," "," ","16.666694174757275","500","250","instBr1","NaN","","0","0","-40","300"
"","psychophysics","16","144298","0.0-16.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","15416","key"," "," ","16.666730810810822","500","250","instBr","-14","1","0","0","40","300"
"","psychophysics","17","148798","0.0-17.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","4497","key"," "," ","16.666955390334653","500","250","inst","","","","","",""
"","psychophysics","18","156489","0.0-18.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7687","key"," "," ","16.666463043478206","500","250","br","-22","1","26","13","13","300"
"","psychophysics","19","164874","0.0-19.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8384","key"," "," ","16.666756972111553","500","250","br","-18","1","21","26","-44","300"
"","psychophysics","20","173580","0.0-20.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8698","key"," "," ","16.66676583493284","500","250","br","-17","1","8","-20","-19","300"
"","psychophysics","21","180702","0.0-21.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7117","key"," "," ","16.666807962529305","500","250","br","-20","1","-11","-2","-24","300"
"","psychophysics","22","192763","0.0-22.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","12057","key"," "," ","16.66674376731301","500","250","br","-11","1","13","7","-20","300"
"","psychophysics","23","208170","0.0-23.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","15402","key"," "," ","16.66664502164503","500","250","br","-20","1","14","-11","-23","300"
"","psychophysics","24","214747","0.0-24.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6573","key"," "," ","16.666763959390906","500","250","br","-22","1","-28","20","9","300"
"","psychophysics","25","221706","0.0-25.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6956","key"," "," ","16.66666346153852","500","250","br","-20","1","7","26","-35","300"
"","psychophysics","26","231196","0.0-26.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","9482","key"," "," ","16.66680633802814","500","250","br","-14","1","-18","28","44","300"
"","psychophysics","27","237851","0.0-27.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6650","key"," "," ","16.66681704260651","500","250","br","-18","1","19","1","-16","300"
"","psychophysics","28","245067","0.0-28.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7213","key"," "," ","16.66665277777779","500","250","br","-18","1","26","-24","2","300"
"","psychophysics","29","250796","0.0-29.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5726","key"," "," ","16.66661695906435","500","250","br","-16","1","-21","27","-5","300"
